 Epoch \ PRN        R01        R02        R03        R04        R05        R06        R07        R08        R09        R10        R11        R12        R13        R14        R15        R16        R17        R18        R19        R20        R21        R22        R23        R24
 Epoch 0036:    -0.0422     0.0141     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4196     0.0000     0.0000     0.0407     0.2080     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.3342     0.6271     0.0000     0.0000
 Epoch 0037:    -0.0944    -0.1161     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3621     0.0000     0.0000    -0.0782     0.0464     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2616     0.4885     0.0000     0.0000
 Epoch 0038:    -0.0944     0.0594     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4331     0.0000     0.0000    -0.0709     0.0354     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0945     0.3979     0.0000     0.0000
 Epoch 0039:    -0.1111     0.0448     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3647     0.0000     0.0000    -0.0490     0.1835     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0814     0.5078     0.0000     0.0000
 Epoch 0040:    -0.0949     0.1364     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4760     0.0000     0.0000    -0.0083     0.1048     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.3759     0.4604     0.0000     0.0000
 Epoch 0041:    -0.0652     0.0364     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5434     0.0000     0.0000    -0.0746     0.0782     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2209     0.4687     0.0000     0.0000
 Epoch 0042:    -0.1247     0.0500     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4431     0.0000     0.0000     0.0089     0.0985     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1498     0.3943     0.0000     0.0000
 Epoch 0043:    -0.0219    -0.1604     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3454     0.0000     0.0000    -0.1001     0.0292     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1869     0.4911     0.0000     0.0000
 Epoch 0044:    -0.1309     0.2015     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4859     0.0000     0.0000    -0.0537     0.2742     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2109     0.5495     0.0000     0.0000
 Epoch 0045:    -0.0965     0.0677     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5000     0.0000     0.0000     0.1084     0.1209     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2626     0.5161     0.0000     0.0000
 Epoch 0046:    -0.1121    -0.0849     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4086     0.0000     0.0000    -0.0938     0.0266     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1300     0.4917     0.0000     0.0000
 Epoch 0047:    -0.1022    -0.1088     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3464     0.0000     0.0000    -0.1778     0.0261     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2558     0.3724     0.0000     0.0000
 Epoch 0048:    -0.1080     0.0828     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5434     0.0000     0.0000     0.0308     0.1871     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1697     0.4948     0.0000     0.0000
 Epoch 0049:    -0.1320     0.0942     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3490     0.0000     0.0000     0.0443     0.1803     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1718     0.5505     0.0000     0.0000
 Epoch 0050:    -0.2123     0.0198     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5005     0.0000     0.0000    -0.2221    -0.0672     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1822     0.4021     0.0000     0.0000
 Epoch 0051:     0.0417    -0.1224     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3401     0.0000     0.0000     0.0626     0.0599     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2250     0.5521     0.0000     0.0000
 Epoch 0052:    -0.1038     0.2041     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4676     0.0000     0.0000    -0.0657     0.2867     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2041     0.4432     0.0000     0.0000
 Epoch 0053:    -0.1559    -0.0130     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5507     0.0000     0.0000     0.0021     0.0500     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1760     0.3562     0.0000     0.0000
 Epoch 0054:    -0.1179     0.0484     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3814     0.0000     0.0000    -0.1809    -0.0735     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1493     0.3786     0.0000     0.0000
 Epoch 0055:    -0.1174    -0.1338     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4640     0.0000     0.0000    -0.0381     0.1569     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2094     0.3031     0.0000     0.0000
 Epoch 0056:    -0.0845     0.1197     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3135     0.0000     0.0000     0.0558     0.2022     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1530     0.5516     0.0000     0.0000
 Epoch 0057:    -0.1872    -0.0422     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5930     0.0000     0.0000    -0.1350    -0.0182     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1968     0.4750     0.0000     0.0000
 Epoch 0058:    -0.0339     0.0625     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3804     0.0000     0.0000     0.0761     0.0912     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0564     0.4130     0.0000     0.0000
 Epoch 0059:    -0.1069    -0.0786     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5256     0.0000     0.0000    -0.0772     0.1225     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2658     0.3547     0.0000     0.0000
 Epoch 0060:    -0.1502    -0.0057     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3057     0.0000     0.0000     0.0485     0.1339     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1509     0.4557     0.0000     0.0000
 Epoch 0061:    -0.1909    -0.0583     0.0000     0.0000     0.0000     0.0000     0.0000    -0.3109     0.0000     0.0000    -0.0897     0.0083     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2929     0.3786     0.0000     0.0000
 Epoch 0062:    -0.0360     0.1203     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4499     0.0000     0.0000    -0.0156     0.1600     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1196     0.3667     0.0000     0.0000
 Epoch 0063:    -0.1476    -0.1187     0.0000     0.0000     0.0000     0.0000     0.0000    -0.2942     0.0000     0.0000    -0.1194     0.0089     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1237     0.3182     0.0000     0.0000
 Epoch 0064:    -0.1179    -0.1135     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5883     0.0000     0.0000    -0.1913     0.0636     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2741     0.4990     0.0000     0.0000
 Epoch 0065:    -0.1293     0.1843     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1264     0.0000     0.0000     0.1549     0.1261     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1237     0.3583     0.0000     0.0000
 Epoch 0066:    -0.2154     0.0109     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4310     0.0000     0.0000    -0.1350     0.0203     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1284     0.5182     0.0000     0.0000
 Epoch 0067:     0.0052    -0.1000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.2132     0.0000     0.0000     0.0480     0.2319     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.3039     0.3510     0.0000     0.0000
 Epoch 0068:    -0.1961    -0.1312     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4065     0.0000     0.0000    -0.0401    -0.0558     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1049     0.4969     0.0000     0.0000
 Epoch 0069:    -0.1293     0.0692     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1876     0.0000     0.0000    -0.1872     0.0740     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2569     0.3755     0.0000     0.0000
 Epoch 0070:    -0.1007     0.0359     0.0000     0.0000     0.0000     0.0000     0.0000    -0.4431     0.0000     0.0000     0.0334     0.0943     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1342     0.4354     0.0000     0.0000
 Epoch 0071:    -0.2342    -0.1015     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1353     0.0000     0.0000     0.0203     0.3049     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1963     0.4073     0.0000     0.0000
 Epoch 0072:    -0.0464     0.0453     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1808     0.0000     0.0000     0.0714    -0.0850     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1535     0.2859     0.0000     0.0000
 Epoch 0073:    -0.0991    -0.0625     0.0000     0.0000     0.0000     0.0000     0.0000    -0.2032     0.0000     0.0000     0.0146    -0.0287     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2057     0.3526     0.0000     0.0000
 Epoch 0074:    -0.1460    -0.0177     0.0000     0.0000     0.0000     0.0000     0.0000    -0.1782     0.0000     0.0000    -0.0318     0.1089     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2036     0.3953     0.0000     0.0000
