 Epoch \ PRN        G01        G02        G03        G04        G05        G06        G07        G08        G09        G10        G11        G12        G13        G14        G15        G16        G17        G18        G19        G20        G21        G22        G23        G24        G25        G26        G27        G28        G29        G30        G31        G32
 Epoch 0001:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0002:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0003:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0004:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0005:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0006:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   57.44662    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   46.74648    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   56.86160    0.00000    0.00000    0.00000
 Epoch 0007:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   58.09490    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   47.03007    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   56.88657    0.00000    0.00000    0.00000
 Epoch 0008:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   58.27494    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   46.98101    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   57.22222   58.23383    0.00000    0.00000
 Epoch 0009:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   58.34128    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   47.12653    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   58.26311   58.51359    0.00000    0.00000
 Epoch 0010:    0.00000    0.00000    0.00000    0.00000   36.92156    0.00000    0.00000    0.00000    0.00000    0.00000   58.66810    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   47.60020    0.00000    0.00000    0.00000   88.27159    0.00000    0.00000    0.00000    0.00000   58.66696   58.29500    0.00000    0.00000
