 Epoch \ PRN        G01        G02        G03        G04        G05        G06        G07        G08        G09        G10        G11        G12        G13        G14        G15        G16        G17        G18        G19        G20        G21        G22        G23        G24        G25        G26        G27        G28        G29        G30        G31        G32
 Epoch 0001:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0002:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0003:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0004:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0005:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0006:    0.00000  216.76942    0.00000   87.19019    0.00000    0.00000    0.00000   48.89917    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   45.97637    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0007:    0.00000  217.41073    0.00000   88.36164    0.00000    0.00000    0.00000   48.33455    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   46.70418    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0008:    0.00000  217.26574    0.00000   89.79394    0.00000    0.00000    0.00000   48.28296   51.97404    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  194.12666    0.00000    0.00000    0.00000    0.00000    0.00000   47.02763    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0009:    0.00000  216.32310    0.00000   92.54410    0.00000    0.00000   16.60395   48.07720   53.01184    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  193.36599    0.00000    0.00000    0.00000    0.00000    0.00000   47.10551    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0010:    0.00000  216.33088    0.00000   96.04188    0.00000    0.00000   16.06190   47.52239   53.04965    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   90.46309    0.00000    0.00000    0.00000    0.00000  192.13752    0.00000    0.00000    0.00000    0.00000    0.00000   47.13786    0.00000    0.00000    0.00000    0.00000    0.00000
