 Epoch \ PRN        R01        R02        R03        R04        R05        R06        R07        R08        R09        R10        R11        R12        R13        R14        R15        R16        R17        R18        R19        R20        R21        R22        R23        R24
 Epoch 0052:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.07461   99.61910   91.29054    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  111.62072    0.00000    0.00000    0.00000    0.00000   77.99832   57.60263    0.00000    0.00000
 Epoch 0053:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.14534   99.96168   90.99570    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  111.97596    0.00000    0.00000    0.00000    0.00000   78.57274   57.84450    0.00000    0.00000
 Epoch 0054:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.22012  100.38347   90.67136    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.35761    0.00000    0.00000    0.00000    0.00000   79.20516   58.11648    0.00000    0.00000
 Epoch 0055:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.32572  100.69249   90.20625    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  112.73036    0.00000    0.00000    0.00000    0.00000   79.85967   58.37781    0.00000    0.00000
 Epoch 0056:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.39827  100.86106   89.67963    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.03348    0.00000    0.00000    0.00000    0.00000   80.48878   58.61913    0.00000    0.00000
 Epoch 0057:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.48930  101.01295   88.95032    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.27677    0.00000    0.00000    0.00000    0.00000   81.12033   58.80383    0.00000    0.00000
 Epoch 0058:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.57221  101.27597   88.28233    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.44283    0.00000    0.00000    0.00000    0.00000   81.78735   59.00924    0.00000    0.00000
 Epoch 0059:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.68644  101.44625   87.62470    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.48393    0.00000    0.00000    0.00000    0.00000   82.45644   59.22097    0.00000    0.00000
 Epoch 0060:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.79694  101.42927   87.10295    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.46051    0.00000    0.00000    0.00000    0.00000   83.12549   59.37645    0.00000    0.00000
 Epoch 0061:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  101.33837   86.53433    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  113.34947    0.00000    0.00000    0.00000    0.00000   83.83009   59.61457    0.00000    0.00000
