       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   18.205489   44.833025  -50.192179  -58.189765   22.730230  -37.352640   60.575369   69.608676  -23.687483   29.860555   -1.280134   10.348664   28.708277   42.876619   25.214480   20.599353    9.822832   23.563159  -12.227582   16.394140   54.931509   33.585873   26.235269   22.203176    3.549683   -0.810244   37.882590  -20.351879   16.564436   59.429262  -39.498443   17.037423
   18.539777   45.139156  -49.921535  -58.433106   22.708309  -37.547614   60.324176   69.410824  -23.975700   29.853594   -1.499246   10.424585   28.741259   42.976585   25.223257   20.391816   10.090195   23.548088  -12.017053   16.308035   55.202334   33.662007   26.226175   22.217813    3.624232   -1.003767   37.787600  -20.135270   16.515529   59.563227  -39.436010   17.112655
   18.874083   45.444814  -49.650500  -58.675229   22.686275  -37.741080   60.071359   69.213747  -24.263761   29.846242   -1.719215   10.500412   28.774351   43.076898   25.231992   20.183936   10.357505   23.533041  -11.805890   16.221110   55.471811   33.738078   26.217021   22.232433    3.699269   -1.196973   37.693243  -19.917891   16.466286   59.695079  -39.371265   17.187174
   19.208404   45.749988  -49.379079  -58.916111   22.664125  -37.933016   59.816955   69.017445  -24.551663   29.838506   -1.940021   10.576136   28.807551   43.177564   25.240683   19.975718   10.624756   23.518015  -11.594102   16.133358   55.739911   33.814093   26.207809   22.247034    3.774785   -1.389852   37.599513  -19.699761   16.416705   59.824771  -39.304220   17.260986
   19.542738   46.054670  -49.107279  -59.155724   22.641861  -38.123398   59.560998   68.821920  -24.839404   29.830392   -2.161645   10.651752   28.840858   43.278590   25.249331   19.767165   10.891941   23.503010  -11.381697   16.044773   56.006605   33.890059   26.198539   22.261618    3.850768   -1.582398   37.506402  -19.480896   16.366785   59.952254  -39.234884   17.334100
   19.877084   46.358849  -48.835103  -59.394045   22.619479  -38.312205   59.303524   68.627175  -25.126983   29.821907   -2.384066   10.727254   28.874271   43.379983   25.257936   19.558283   11.159057   23.488026  -11.168687   15.955347   56.271861   33.965982   26.189211   22.276184    3.927208   -1.774602   37.413905  -19.261316   16.316524   60.077478  -39.163267   17.406522
   20.211438   46.662514  -48.562557  -59.631047   22.596981  -38.499414   59.044567   68.433210  -25.414399   29.813055   -2.607265   10.802635   28.907788   43.481748   25.266496   19.349077   11.426097   23.473063  -10.955079   15.865073   56.535648   34.041868   26.179827   22.290735    4.004097   -1.966456   37.322014  -19.041037   16.265919   60.200395  -39.089380   17.478261
   20.545799   46.965657  -48.289645  -59.866702   22.574364  -38.685002   58.784160   68.240029  -25.701648   29.803845   -2.831222   10.877889   28.941406   43.583892   25.275012   19.139551   11.693056   23.458120  -10.740884   15.773944   56.797935   34.117724   26.170386   22.305269    4.081422   -2.157953   37.230723  -18.820077   16.214969   60.320956  -39.013233   17.549323
   20.880164   47.268265  -48.016373  -60.100984   22.551629  -38.868946   58.522335   68.047631  -25.988730   29.794281   -3.055915   10.953010   28.975125   43.686422   25.283484   18.929711   11.959929   23.443196  -10.526111   15.681953   57.058688   34.193557   26.160890   22.319787    4.159174   -2.349085   37.140025  -18.598454   16.163672   60.439112  -38.934837   17.619715
   21.214530   47.570328  -47.742744  -60.333863   22.528773  -39.051223   58.259123   67.856018  -26.275643   29.784371   -3.281326   11.027993   29.008943   43.789343   25.291909   18.719560   12.226710   23.428291  -10.310768   15.589093   57.317875   34.269372   26.151339   22.334290    4.237343   -2.539843   37.049913  -18.376186   16.112026   60.554815  -38.854204   17.689446
   21.548897   47.871834  -47.468763  -60.565311   22.505796  -39.231810   57.994556   67.665191  -26.562384   29.774119   -3.507432   11.102831   29.042857   43.892664   25.300290   18.509105   12.493394   23.413404  -10.094865   15.495358   57.575460   34.345177   26.141735   22.348779    4.315919   -2.730220   36.960380  -18.153291   16.060029   60.668016  -38.771346   17.758523
   21.883261   48.172773  -47.194435  -60.795298   22.482698  -39.410685   57.728663   67.475152  -26.848953   29.763533   -3.734215   11.177518   29.076865   43.996389   25.308624   18.298350   12.759976   23.398535   -9.878412   15.400739   57.831409   34.420978   26.132076   22.363253    4.394889   -2.920207   36.871420  -17.929786   16.007680   60.778666  -38.686274   17.826952
   22.217620   48.473133  -46.919763  -61.023794   22.459477  -39.587823   57.461473   67.285902  -27.135346   29.752618   -3.961654   11.252049   29.110966   44.100525   25.316912   18.087300   13.026450   23.383684   -9.661417   15.305231   58.085686   34.496782   26.122366   22.377713    4.474245   -3.109796   36.783025  -17.705689   15.954976   60.886718  -38.599000   17.894741
   22.551971   48.772901  -46.644752  -61.250767   22.436132  -39.763203   57.193016   67.097441  -27.421563   29.741380   -4.189728   11.326419   29.145157   44.205079   25.325152   17.875960   13.292811   23.368849   -9.443888   15.208827   58.338254   34.572595   26.112603   22.392160    4.553976   -3.298979   36.695190  -17.481019   15.901917   60.992123  -38.509537   17.961896
   22.886312   49.072065  -46.369406  -61.476186   22.412662  -39.936800   56.923318   66.909770  -27.707602   29.729826   -4.418416   11.400621   29.179436   44.310056   25.333346   17.664334   13.559054   23.354032   -9.225836   15.111519   58.589075   34.648424   26.102788   22.406594    4.634071   -3.487748   36.607907  -17.255793   15.848500   61.094834  -38.417897   18.028426
   23.220641   49.370613  -46.093729  -61.700017   22.389066  -40.108591   56.652408   66.722889  -27.993460   29.717960   -4.647699   11.474651   29.213800   44.415463   25.341492   17.452429   13.825173   23.339230   -9.007269   15.013302   58.838112   34.724275   26.092923   22.421015    4.714520   -3.676095   36.521169  -17.030030   15.794724   61.194803  -38.324094   18.094337
   23.554955   49.668533  -45.817725  -61.922229   22.365343  -40.278553   56.380310   66.536800  -28.279135   29.705790   -4.877556   11.548504   29.248247   44.521307   25.349589   17.240249   14.091164   23.324443   -8.788195   14.914168   59.085326   34.800155   26.083008   22.435425    4.795312   -3.864011   36.434969  -16.803746   15.740587   61.291984  -38.228140   18.159635
   23.889252   49.965809  -45.541398  -62.142786   22.341492  -40.446663   56.107052   66.351502  -28.564627   29.693321   -5.107966   11.622173   29.282775   44.627593   25.357638   17.027798   14.357020   23.309672   -8.568624   14.814111   59.330675   34.876070   26.073043   22.449823    4.876435   -4.051488   36.349302  -16.576961   15.686087   61.386329  -38.130049   18.224329
   24.223529   50.262431  -45.264750  -62.361653   22.317512  -40.612898   55.832659   66.166996  -28.849932   29.680558   -5.338909   11.695654   29.317380   44.734327   25.365638   16.815084   14.622738   23.294916   -8.348564   14.713125   59.574120   34.952027   26.063030   22.464209    4.957881   -4.238518   36.264159  -16.349693   15.631224   61.477794  -38.029834   18.288424
   24.557783   50.558382  -44.987787  -62.578795   22.293402  -40.777233   55.557154   65.983283  -29.135050   29.667507   -5.570365   11.768942   29.352061   44.841516   25.373589   16.602109   14.888311   23.280173   -8.128023   14.611202   59.815619   35.028033   26.052968   22.478585    5.039638   -4.425093   36.179535  -16.121959   15.575995   61.566332  -37.927509   18.351928
