       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   -8.814412    4.821520  -28.371999  -48.218628    2.965909  -76.173806   25.871484   25.882117  -51.560191  -11.155614  -52.092527  -36.855743   57.434584   58.452377   28.399195  -17.453911  -13.400096  -10.033583  -46.193407  -31.109613    8.154777   39.360211    0.774989   -5.864209  -24.622342  -19.578940   -7.549525  -22.105337  -20.445672   56.821548  -22.855847  -18.560802
   -8.613032    4.985826  -28.303927  -48.097548    2.725011  -76.321171   25.606509   25.698206  -51.787502  -11.097071  -52.222344  -36.881430   57.444066   58.685923   28.605049  -17.480317  -13.076299  -10.100265  -45.879520  -31.364393    8.284732   39.650121    0.887619   -5.708281  -24.646871  -19.594530   -7.665605  -22.097426  -20.464353   56.578842  -22.851515  -18.546275
   -8.411491    5.149638  -28.236319  -47.974760    2.483873  -76.468586   25.341400   25.513060  -52.013161  -11.038162  -52.352476  -36.905651   57.450075   58.918139   28.809795  -17.506575  -12.752564  -10.166774  -45.565434  -31.618840    8.413856   39.939667    0.999985   -5.551540  -24.671447  -19.610074   -7.780448  -22.089456  -20.483077   56.335452  -22.847096  -18.531719
   -8.209796    5.312947  -28.169169  -47.850298    2.242501  -76.616028   25.076158   25.326698  -52.237136  -10.978887  -52.482930  -36.928394   57.452604   59.149001   29.013412  -17.532687  -12.428891  -10.233106  -45.251153  -31.872951    8.542138   40.228846    1.112068   -5.393985  -24.696069  -19.625573   -7.894061  -22.081428  -20.501846   56.091389  -22.842588  -18.517132
   -8.007954    5.475743  -28.102470  -47.724197    2.000903  -76.763476   24.810786   25.139138  -52.459399  -10.919247  -52.613712  -36.949647   57.451648   59.378479   29.215882  -17.558654  -12.105284  -10.299257  -44.936682  -32.126722    8.669571   40.517653    1.223854   -5.235618  -24.720735  -19.641028   -8.006449  -22.073343  -20.520660   55.846666  -22.837994  -18.502516
   -7.805971    5.638018  -28.036216  -47.596491    1.759085  -76.910905   24.545284   24.950398  -52.679918  -10.859240  -52.744828  -36.969396   57.447205   59.606549   29.417184  -17.584478  -11.781744  -10.365225  -44.622021  -32.380149    8.796143   40.806084    1.335326   -5.076440  -24.745446  -19.656438   -8.117620  -22.065201  -20.539521   55.601293  -22.833313  -18.487868
   -7.603855    5.799763  -27.970400  -47.467215    1.517056  -77.058290   24.279654   24.760498  -52.898662  -10.798867  -52.876286  -36.987632   57.439273   59.833180   29.617300  -17.610161  -11.458273  -10.431005  -44.307176  -32.633229    8.921846   41.094135    1.446469   -4.916453  -24.770200  -19.671804   -8.227582  -22.057002  -20.558429   55.355282  -22.828546  -18.473189
   -7.401614    5.960968  -27.905017  -47.336404    1.274821  -77.205605   24.013897   24.569455  -53.115600  -10.738126  -53.008089  -37.004343   57.427850   60.058345   29.816209  -17.635706  -11.134873  -10.496595  -43.992148  -32.885957    9.046671   41.381802    1.557267   -4.755657  -24.794995  -19.687125   -8.336341  -22.048746  -20.577386   55.108643  -22.823694  -18.458479
   -7.199253    6.121625  -27.840059  -47.204093    1.032388  -77.352821   23.748015   24.377289  -53.330701  -10.677019  -53.140246  -37.019516   57.412937   60.282015   30.013893  -17.661113  -10.811545  -10.561990  -43.676942  -33.138331    9.170608   41.669081    1.667704   -4.594054  -24.819832  -19.702403   -8.443906  -22.040435  -20.596392   54.861387  -22.818757  -18.443736
   -6.996780    6.281724  -27.775521  -47.070316    0.789765  -77.499909   23.482008   24.184018  -53.543932  -10.615545  -53.272762  -37.033143   57.394536   60.504159   30.210331  -17.686384  -10.488293  -10.627187  -43.361559  -33.390346    9.293647   41.955966    1.777764   -4.431645  -24.844708  -19.717637   -8.550285  -22.032068  -20.615449   54.613524  -22.813737  -18.428960
   -6.794204    6.441257  -27.711396  -46.935110    0.546957  -77.646836   23.215877   23.989660  -53.755260  -10.553703  -53.405643  -37.045213   57.372648   60.724747   30.405503  -17.711521  -10.165117  -10.692184  -43.046003  -33.641999    9.415779   42.242454    1.887431   -4.268432  -24.869623  -19.732827   -8.655486  -22.023646  -20.634558   54.365064  -22.808632  -18.414151
   -6.591530    6.600214  -27.647677  -46.798509    0.303971  -77.793569   22.949625   23.794235  -53.964653  -10.491495  -53.538896  -37.055715   57.347278   60.943747   30.599391  -17.736526   -9.842020  -10.756976  -42.730278  -33.893286    9.536996   42.528540    1.996691   -4.104416  -24.894575  -19.747974   -8.759518  -22.015169  -20.653719   54.116017  -22.803445  -18.399309
   -6.388766    6.758585  -27.584359  -46.660549    0.060815  -77.940072   22.683253   23.597761  -54.172076  -10.428920  -53.672525  -37.064640   57.318431   61.161129   30.791975  -17.761401   -9.519003  -10.821562  -42.414385  -34.144204    9.657287   42.814220    2.105526   -3.939599  -24.919563  -19.763077   -8.862389  -22.006637  -20.672933   53.866393  -22.798176  -18.384432
   -6.185919    6.916363  -27.521436  -46.521265   -0.182505  -78.086309   22.416762   23.400257  -54.377496  -10.365979  -53.806538  -37.071979   57.286112   61.376858   30.983234  -17.786146   -9.196070  -10.885938  -42.098328  -34.394748    9.776643   43.099488    2.213922   -3.773982  -24.944587  -19.778138   -8.964110  -21.998052  -20.692203   53.616200  -22.792824  -18.369520
   -5.982998    7.073537  -27.458901  -46.380692   -0.425982  -78.232239   22.150153   23.201742  -54.580880  -10.302671  -53.940940  -37.077722   57.250330   61.590903   31.173149  -17.810764   -8.873221  -10.950101  -41.782109  -34.644916    9.895055   43.384340    2.321864   -3.607567  -24.969644  -19.793156   -9.064688  -21.989413  -20.711528   53.365448  -22.787392  -18.354573
   -5.780008    7.230098  -27.396748  -46.238866   -0.669609  -78.377822   21.883427   23.002234  -54.782191  -10.238999  -54.075737  -37.081862   57.211092   61.803228   31.361701  -17.835256   -8.550459  -11.014048  -41.465731  -34.894703   10.012514   43.668771    2.429335   -3.440356  -24.994733  -19.808131   -9.164134  -21.980720  -20.730910   53.114145  -22.781879  -18.339590
   -5.576959    7.386037  -27.334971  -46.095823   -0.913380  -78.523012   21.616587   22.801753  -54.981396  -10.174961  -54.210935  -37.084390   57.168407   62.013800   31.548869  -17.859624   -8.227785  -11.077777  -41.149198  -35.144105   10.129011   43.952775    2.536321   -3.272350  -25.019853  -19.823063   -9.262458  -21.971975  -20.750351   52.862301  -22.776285  -18.324571
   -5.373857    7.541345  -27.273564  -45.951597   -1.157288  -78.667763   21.349633   22.600317  -55.178460  -10.110559  -54.346539  -37.085299   57.122287   62.222583   31.734634  -17.883868   -7.905203  -11.141286  -40.832511  -35.393120   10.244535   44.236348    2.642806   -3.103551  -25.045003  -19.837953   -9.359668  -21.963178  -20.769850   52.609923  -22.770613  -18.309515
   -5.170711    7.696012  -27.212522  -45.806225   -1.401327  -78.812025   21.082567   22.397945  -55.373345  -10.045793  -54.482556  -37.084579   57.072743   62.429540   31.918976  -17.907992   -7.582713  -11.204571  -40.515673  -35.641744   10.359079   44.519485    2.748775   -2.933961  -25.070181  -19.852801   -9.455776  -21.954328  -20.789410   52.357020  -22.764861  -18.294422
   -4.967527    7.850029  -27.151837  -45.659743   -1.645490  -78.955746   20.815390   22.194656  -55.566017   -9.980664  -54.618992  -37.082226   57.019788   62.634636   32.101876  -17.931995   -7.260318  -11.267630  -40.198688  -35.889972   10.472633   44.802180    2.854213   -2.763582  -25.095386  -19.867607   -9.550791  -21.945427  -20.809031   52.103599  -22.759032  -18.279290
   -4.764313    8.003387  -27.091505  -45.512185   -1.889771  -79.098872   20.548103   21.990469  -55.756439   -9.915174  -54.755851  -37.078230   56.963434   62.837832   32.283313  -17.955880   -6.938020  -11.330460  -39.881557  -36.137802   10.585187   45.084428    2.959106   -2.592416  -25.120615  -19.882371   -9.644723  -21.936475  -20.828714   51.849669  -22.753124  -18.264121
   -4.561077    8.156076  -27.031519  -45.363587   -2.134162  -79.241343   20.280708   21.785403  -55.944575   -9.849323  -54.893140  -37.072587   56.903698   63.039090   32.463267  -17.979648   -6.615821  -11.393060  -39.564283  -36.385230   10.696733   45.366223    3.063438   -2.420465  -25.145869  -19.897093   -9.737584  -21.927472  -20.848461   51.595237  -22.747140  -18.248912
   -4.357828    8.308087  -26.971874  -45.213985   -2.378659  -79.383098   20.013207   21.579477  -56.130387   -9.783113  -55.030864  -37.065289   56.840594   63.238372   32.641720  -18.003301   -6.293723  -11.455427  -39.246869  -36.632252   10.807262   45.647560    3.167194   -2.247731  -25.171144  -19.911773   -9.829383  -21.918418  -20.868273   51.340311  -22.741078  -18.233663
   -4.154572    8.459410  -26.912563  -45.063414   -2.623254  -79.524072   19.745601   21.372709  -56.313839   -9.716544  -55.169029  -37.056332   56.774139   63.435637   32.818650  -18.026839   -5.971728  -11.517559  -38.929316  -36.878865   10.916764   45.928433    3.270361   -2.074216  -25.196439  -19.926412   -9.920132  -21.909314  -20.888150   51.084898  -22.734941  -18.218375
   -3.951317    8.610036  -26.853582  -44.911910   -2.867941  -79.664196   19.477890   21.165120  -56.494894   -9.649618  -55.307640  -37.045709   56.704351   63.630846   32.994039  -18.050264   -5.649838  -11.579454  -38.611629  -37.125064   11.025230   46.208835    3.372923   -1.899922  -25.221753  -19.941009  -10.009840  -21.900160  -20.908095   50.829004  -22.728729  -18.203046
   -3.748072    8.759956  -26.794923  -44.759509   -3.112713  -79.803397   19.210078   20.956728  -56.673513   -9.582337  -55.446703  -37.033416   56.631248   63.823957   33.167866  -18.073577   -5.328056  -11.641110  -38.293809  -37.370848   11.132652   46.488762    3.474866   -1.724852  -25.247084  -19.955565  -10.098519  -21.890957  -20.928109   50.572638  -22.722442  -18.187675
   -3.544845    8.909160  -26.736582  -44.606245   -3.357565  -79.941599   18.942165   20.747551  -56.849660   -9.514702  -55.586223  -37.019447   56.554850   64.014929   33.340112  -18.096780   -5.006383  -11.702525  -37.975858  -37.616211   11.239021   46.768206    3.576175   -1.549007  -25.272430  -19.970080  -10.186180  -21.881705  -20.948191   50.315806  -22.716080  -18.172263
   -3.341643    9.057639  -26.678553  -44.452154   -3.602491  -80.078720   18.674152   20.537610  -57.023296   -9.446715  -55.726206  -37.003798   56.475176   64.203718   33.510757  -18.119875   -4.684821  -11.763697  -37.657779  -37.861150   11.344327   47.047162    3.676837   -1.372391  -25.297789  -19.984553  -10.272833  -21.872404  -20.968345   50.058514  -22.709645  -18.156808
   -3.138475    9.205382  -26.620830  -44.297271   -3.847484  -80.214676   18.406041   20.326924  -57.194382   -9.378377  -55.866656  -36.986465   56.392247   64.390283   33.679781  -18.142861   -4.363374  -11.824624  -37.339574  -38.105663   11.448561   47.325623    3.776838   -1.195004  -25.323159  -19.998986  -10.358489  -21.863055  -20.988570   49.800769  -22.703136  -18.141311
   -2.935348    9.352381  -26.563407  -44.141631   -4.092537  -80.349375   18.137834   20.115511  -57.362882   -9.309691  -56.007580  -36.967445   56.306086   64.574578   33.847165  -18.165741   -4.042041  -11.885305  -37.021247  -38.349745   11.551716   47.603583    3.876163   -1.016851  -25.348539  -20.013377  -10.443160  -21.853658  -21.008868   49.542577  -22.696555  -18.125769
   -2.732271    9.498626  -26.506279  -43.985270   -4.337646  -80.482723   17.869532   19.903391  -57.528756   -9.240658  -56.148982  -36.946733   56.216715   64.756560   34.012889  -18.188516   -3.720827  -11.945737  -36.702797  -38.593393   11.653782   47.881035    3.974798   -0.837933  -25.373926  -20.027728  -10.526857  -21.844214  -21.029241   49.283944  -22.689902  -18.110184
   -2.529252    9.644108  -26.449441  -43.828223   -4.582803  -80.614619   17.601137   19.690583  -57.691967   -9.171282  -56.290868  -36.924327   56.124157   64.936184   34.176933  -18.211186   -3.399733  -12.005920  -36.384230  -38.836604   11.754750   48.157972    4.072731   -0.658253  -25.399318  -20.042038  -10.609589  -21.834722  -21.049690   49.024878  -22.683178  -18.094554
   -2.326300    9.788816  -26.392887  -43.670524   -4.828003  -80.744958   17.332650   19.477106  -57.852476   -9.101563  -56.433243  -36.900223   56.028436   65.113403   34.339278  -18.233754   -3.078762  -12.065852  -36.065545  -39.079373   11.854611   48.434387    4.169947   -0.477813  -25.424713  -20.056307  -10.691370  -21.825184  -21.070216   48.765382  -22.676383  -18.078878
