       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -13.184554   75.396706   41.009169   53.242977   57.926420   49.036059   50.726809   18.410000   52.711224  -43.194266   52.460907   15.695326   36.684506    9.691333   12.683090   55.624772    0.344747   65.521958   18.490692   54.392387  -28.017138    3.473716   -8.170648  -42.240282   43.597144   63.050859   42.033861   44.570779   62.680812   47.494506   65.829754  -31.144463
  -13.411998   75.211186   40.866029   53.240520   57.893156   49.005494   50.742460   18.664583   52.712183  -42.966654   52.444048   15.405154   36.891934    9.928555   12.964248   55.647961    0.143349   65.845356   18.252956   54.377189  -28.096344    3.165222   -7.859565  -42.193050   43.299360   63.124955   42.264375   44.251082   62.662388   47.535208   65.612434  -31.418611
  -13.638321   75.026347   40.721202   53.237958   57.859846   48.974669   50.758038   18.919152   52.713087  -42.737611   52.427171   15.115110   37.097953   10.166265   13.245264   55.671196   -0.056977   66.168417   18.015236   54.362035  -28.173194    2.856759   -7.548219  -42.143401   43.001266   63.199858   42.493840   43.931113   62.644266   47.575499   65.392641  -31.692116
  -13.863511   74.842236   40.574681   53.235289   57.826502   48.943582   50.773544   19.173695   52.713935  -42.507157   52.410274   14.825199   37.302550   10.404446   13.526132   55.694478   -0.256221   66.491134   17.777546   54.346923  -28.247680    2.548330   -7.236613  -42.091342   42.702870   63.275580   42.722243   43.610879   62.626442   47.615386   65.170433  -31.964971
  -14.087557   74.658894   40.426457   53.232511   57.793136   48.912229   50.788979   19.428202   52.714726  -42.275312   52.393357   14.535428   37.505713   10.643086   13.806848   55.717810   -0.454368   66.813498   17.539900   54.331854  -28.319793    2.239939   -6.924751  -42.036883   42.404179   63.352128   42.949568   43.290389   62.608913   47.654875   64.945864  -32.237165
  -14.310445   74.476364   40.276526   53.229624   57.759757   48.880604   50.804343   19.682662   52.715461  -42.042095   52.376418   14.245803   37.707431   10.882169   14.087404   55.741195   -0.651408   67.135503   17.302314   54.316826  -28.389524    1.931589   -6.612634  -41.980030   42.105201   63.429514   43.175802   42.969651   62.591675   47.693971   64.718991  -32.508689
  -14.532165   74.294682   40.124881   53.226626   57.726377   48.848705   50.819636   19.937064   52.716139  -41.807527   52.359458   13.956329   37.907693   11.121679   14.367796   55.764635   -0.847328   67.457142   17.064803   54.301840  -28.456865    1.623284   -6.300266  -41.920793   41.805942   63.507746   43.400930   42.648672   62.574723   47.732680   64.489867  -32.779535
  -14.752704   74.113885   39.971518   53.223515   57.693005   48.816526   50.834861   20.191398   52.716761  -41.571625   52.342474   13.667013   38.106486   11.361603   14.648017   55.788132   -1.042116   67.778406   16.827380   54.286895  -28.521809    1.315028   -5.987649  -41.859182   41.506411   63.586835   43.624937   42.327459   62.558056   47.771008   64.258544  -33.049691
  -14.972049   73.934008   39.816430   53.220291   57.659651   48.784065   50.850017   20.445652   52.717325  -41.334410   52.325466   13.377860   38.303799   11.601925   14.928060   55.811688   -1.235760   68.099288   16.590061   54.271990  -28.584349    1.006824   -5.674787  -41.795204   41.206614   63.666790   43.847809   42.006020   62.541669   47.808960   64.025075  -33.319148
  -15.190189   73.755081   39.659614   53.216951   57.626324   48.751316   50.865106   20.699816   52.717833  -41.095898   52.308433   13.088877   38.499622   11.842630   15.207921   55.835307   -1.428247   68.419781   16.352859   54.257126  -28.644476    0.698676   -5.361682  -41.728870   40.906558   63.747622   44.069532   41.684362   62.525558   47.846542   63.789511  -33.587897
