       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   29.262976   17.572715   30.841475   42.642629  -54.798115   22.369320   26.647406   40.778950   30.059894   98.203933    2.907087  -42.286053   -5.593309   27.100605  -36.973356   61.175085   24.574677   51.253009   20.726761  -15.479919   31.911665   81.359168   11.520234   -3.280123   -6.424777  103.563191   71.028411   87.829812  -37.605954   24.857345  101.606118   76.948704
   29.275776   17.276319   30.836567   42.685766  -54.549355   22.391753   26.651498   40.856137   30.130384   99.524123    3.028593  -42.447563   -5.685942   27.108203  -37.096641   61.308826   24.596547   51.211457   20.763185  -15.215494   31.951339   81.228069   11.499114   -3.094343   -6.466175  103.944801   71.153136   87.814100  -37.882867   24.853359  101.510103   76.773543
   29.288700   16.975697   30.831701   42.728170  -54.298766   22.413961   26.655701   40.933686   30.200646  100.876831    3.149782  -42.611092   -5.778398   27.115738  -37.219320   61.443037   24.618396   51.169486   20.799490  -14.951896   31.991488   81.096649   11.478566   -2.911483   -6.507772  104.329018   71.277283   87.799254  -38.154733   24.849357  101.415504   76.598587
   29.301750   16.670797   30.826876   42.769840  -54.046357   22.435948   26.660015   41.011598   30.270674  102.261671    3.270656  -42.776663   -5.870670   27.123211  -37.341388   61.577729   24.640224   51.127084   20.835678  -14.689140   32.032119   80.964916   11.458575   -2.731486   -6.549576  104.715826   71.400852   87.785269  -38.421650   24.845338  101.322312   76.423842
   29.314928   16.361565   30.822092   42.810772  -53.792136   22.457717   26.664444   41.089873   30.340458  103.678088    3.391220  -42.944304   -5.962747   27.130623  -37.462839   61.712911   24.662031   51.084242   20.871751  -14.427240   32.073237   80.832880   11.439126   -2.554293   -6.591593  105.105206   71.523844   87.772141  -38.683716   24.841302  101.230518   76.249317
   29.328234   16.047951   30.817350   42.850965  -53.536115   22.479271   26.668989   41.168513   30.409993  105.125341    3.511476  -43.114038   -6.054620   27.137973  -37.583667   61.848596   24.683816   51.040951   20.907707  -14.166213   32.114850   80.700551   11.420204   -2.379852   -6.633834  105.497139   71.646261   87.759867  -38.941028   24.837250  101.140114   76.075018
   29.341669   15.729901   30.812650   42.890418  -53.278301   22.500614   26.673652   41.247518   30.479271  106.602500    3.631426  -43.285892   -6.146279   27.145264  -37.703866   61.984793   24.705580   50.997199   20.943549  -13.906071   32.156964   80.567936   11.401793   -2.208107   -6.676305  105.891603   71.768103   87.748441  -39.193680   24.833182  101.051089   75.900952
   29.355235   15.407365   30.807991   42.929127  -53.018707   22.521748   26.678436   41.326890   30.548284  108.108431    3.751074  -43.459892   -6.237716   27.152494  -37.823431   62.121513   24.727323   50.952977   20.979277  -13.646829   32.199586   80.435046   11.383881   -2.039006   -6.719016  106.288576   71.889373   87.737862  -39.441764   24.829099  100.963435   75.727126
   29.368933   15.080291   30.803374   42.967093  -52.757342   22.542676   26.683343   41.406628   30.617025  109.641796    3.870423  -43.636063   -6.328920   27.159664  -37.942357   62.258768   24.749043   50.908274   21.014892  -13.388500   32.242722   80.301888   11.366452   -1.872499   -6.761974  106.688033   72.010071   87.728124  -39.685371   24.825000  100.877142   75.553545
   29.382764   14.748628   30.798799   43.004313  -52.494220   22.563403   26.688375   41.486733   30.685488  111.201047    3.989474  -43.814434   -6.419883   27.166776  -38.060637   62.396569   24.770742   50.863080   21.050395  -13.131097   32.286380   80.168474   11.349494   -1.708536   -6.805189  107.089950   72.130200   87.719225  -39.924589   24.820886  100.792203   75.380217
