 Epoch \ PRN        G01        G02        G03        G04        G05        G06        G07        G08        G09        G10        G11        G12        G13        G14        G15        G16        G17        G18        G19        G20        G21        G22        G23        G24        G25        G26        G27        G28        G29        G30        G31        G32
 Epoch 0001:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0002:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0003:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0004:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0005:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0006:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   26.42140    0.00000    0.00000    0.00000    0.00000    0.00000   19.64620    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   10.46669   19.71782    0.00000    0.00000   20.47737    0.00000   13.83622   19.68237
 Epoch 0007:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   25.69817    0.00000    0.00000    0.00000    0.00000    0.00000   20.41141    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   10.29893   19.56637    0.00000    0.00000   20.07181    0.00000   13.52956   20.04891
 Epoch 0008:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   25.10302    0.00000    0.00000    0.00000    0.00000    0.00000   20.65475    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   10.32041   18.97684    0.00000   11.33603   19.55911    0.00000   13.07641   20.11024
 Epoch 0009:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   24.73216    0.00000    0.00000    0.00000    0.00000    0.00000   20.96389    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    9.89293   18.41635    0.00000   11.19209   19.54029    0.00000   12.36813   19.96596
 Epoch 0010:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   24.66960    0.00000    0.00000    0.00000    0.00000    0.00000   21.00070    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    9.55503   18.29722    0.00000   11.59371   19.36501    0.00000   11.93558   19.88725
