       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -51.638775   15.930635  -34.649343   39.460318  -12.569756  -25.976756    2.625166  -42.778973   38.737798  -43.651092  -15.291393  -30.896742  -29.549801  -37.243829  -30.706082   54.408631  -33.875088    2.801592  -31.975036   -1.863124  -68.756779  -55.505369  -34.046845  -33.934110  -26.365557   55.300272   -6.658419  -13.545921    7.618403  -25.633418    9.259531  -64.449601
  -51.730885   15.994047  -34.893760   39.255995  -12.438543  -26.042026    2.854026  -42.457822   38.817774  -43.592146  -15.415127  -30.917309  -29.529866  -37.259717  -30.690009   54.651269  -33.897283    3.013453  -31.990382   -1.784677  -68.948902  -55.790783  -34.004808  -33.924847  -26.446408   55.119272   -6.327384  -13.822896    7.368521  -25.546780    8.973710  -64.334905
  -51.823759   16.055899  -35.137593   39.050075  -12.307218  -26.106716    3.083259  -42.136399   38.895365  -43.533540  -15.538468  -30.937747  -29.509825  -37.275414  -30.673890   54.892566  -33.919591    3.224842  -32.005728   -1.707295  -69.142113  -56.075122  -33.962545  -33.915562  -26.526393   54.936659   -5.996463  -14.099653    7.118366  -25.459229    8.687849  -64.217343
  -51.917402   16.116184  -35.380837   38.842580  -12.175797  -26.170832    3.312861  -41.814711   38.970557  -43.475267  -15.661407  -30.958059  -29.489675  -37.290913  -30.657723   55.132497  -33.942014    3.435751  -32.021075   -1.630989  -69.336413  -56.358359  -33.920050  -33.906254  -26.605522   54.752463   -5.665660  -14.376187    6.867956  -25.370757    8.401951  -64.096984
  -52.011822   16.174896  -35.623483   38.633526  -12.044294  -26.234379    3.542828  -41.492764   39.043341  -43.417320  -15.783932  -30.978245  -29.469416  -37.306208  -30.641508   55.371036  -33.964554    3.646169  -32.036425   -1.555765  -69.531799  -56.640465  -33.877320  -33.896925  -26.683803   54.566711   -5.334976  -14.652495    6.617311  -25.281359    8.116016  -63.973896
  -52.107024   16.232027  -35.865526   38.422934  -11.912722  -26.297361    3.773153  -41.170564   39.113704  -43.359692  -15.906033  -30.998306  -29.449046  -37.321293  -30.625244   55.608157  -33.987212    3.856087  -32.051778   -1.481631  -69.728272  -56.921410  -33.834347  -33.887574  -26.761243   54.379432   -5.004414  -14.928570    6.366448  -25.191024    7.830048  -63.848147
  -52.203016   16.287573  -36.106958   38.210822  -11.781098  -26.359784    4.003834  -40.848118   39.181637  -43.302376  -16.027699  -31.018245  -29.428563  -37.336159  -30.608930   55.843833  -34.009990    4.065496  -32.067134   -1.408594  -69.925830  -57.201165  -33.791129  -33.878201  -26.837851   54.190653   -4.673976  -15.204408    6.115385  -25.099747    7.544047  -63.719805
  -52.299804   16.341527  -36.347772   37.997210  -11.649435  -26.421652    4.234865  -40.525432   39.247128  -43.245365  -16.148920  -31.038061  -29.407966  -37.350800  -30.592565   56.078037  -34.032890    4.274384  -32.082494   -1.336663  -70.124472  -57.479699  -33.747658  -33.868808  -26.913636   54.000403   -4.343665  -15.480004    5.864142  -25.007520    7.258016  -63.588939
  -52.397394   16.393883  -36.587961   37.782114  -11.517748  -26.482970    4.466241  -40.202512   39.310168  -43.188652  -16.269686  -31.057756  -29.387255  -37.365209  -30.576150   56.310741  -34.055914    4.482743  -32.097858   -1.265843  -70.324197  -57.756979  -33.703931  -33.859393  -26.988606   53.808707   -4.013481  -15.755353    5.612737  -24.914336    6.971957  -63.455616
  -52.495794   16.444635  -36.827519   37.565555  -11.386051  -26.543743    4.697958  -39.879364   39.370746  -43.132231  -16.389988  -31.077331  -29.366426  -37.379379  -30.559682   56.541916  -34.079063    4.690562  -32.113228   -1.196143  -70.525002  -58.032973  -33.659941  -33.849958  -27.062768   53.615592   -3.683429  -16.030450    5.361188  -24.820187    6.685871  -63.319905
  -52.595008   16.493778  -37.066437   37.347550  -11.254360  -26.603977    4.930011  -39.555994   39.428854  -43.076095  -16.509815  -31.096787  -29.345480  -37.393301  -30.543162   56.771535  -34.102340    4.897832  -32.128603   -1.127569  -70.726888  -58.307648  -33.615684  -33.840503  -27.136132   53.421085   -3.353510  -16.305290    5.109515  -24.725066    6.399761  -63.181873
  -52.695044   16.541305  -37.304710   37.128117  -11.122689  -26.663675    5.162396  -39.232407   39.484482  -43.020236  -16.629158  -31.116126  -29.324413  -37.406969  -30.526588   56.999566  -34.125747    5.104543  -32.143985   -1.060129  -70.929851  -58.580970  -33.571154  -33.831027  -27.208704   53.225211   -3.023726  -16.579869    4.857736  -24.628966    6.113628  -63.041588
  -52.795909   16.587212  -37.542330   36.907275  -10.991053  -26.722842    5.395107  -38.908610   39.537622  -42.964649  -16.748007  -31.135348  -29.303226  -37.420375  -30.509960   57.225981  -34.149284    5.310685  -32.159373   -0.993828  -71.133891  -58.852901  -33.526346  -33.821532  -27.280495   53.027996   -2.694080  -16.854179    4.605871  -24.531881    5.827475  -62.899116
  -52.897608   16.631493  -37.779291   36.685040  -10.859468  -26.781485    5.628141  -38.584607   39.588265  -42.909325  -16.866355  -31.154453  -29.281916  -37.433511  -30.493277   57.450747  -34.172955    5.516247  -32.174769   -0.928673  -71.339006  -59.123408  -33.481255  -33.812016  -27.351511   52.829464   -2.364574  -17.128217    4.353939  -24.433803    5.541303  -62.754524
  -53.000147   16.674142  -38.015584   36.461430  -10.727946  -26.839608    5.861491  -38.260403   39.636402  -42.854259  -16.984192  -31.173445  -29.260482  -37.446369  -30.476539   57.673834  -34.196761    5.721219  -32.190173   -0.864672  -71.545194  -59.392451  -33.435875  -33.802481  -27.421760   52.629641   -2.035210  -17.401977    4.101958  -24.334725    5.255114  -62.607878
  -53.103534   16.715155  -38.251204   36.236463  -10.596505  -26.897215    6.095154  -37.936006   39.682028  -42.799443  -17.101508  -31.192322  -29.238922  -37.458940  -30.459744   57.895210  -34.220704    5.925592  -32.205586   -0.801830  -71.752452  -59.659994  -33.390201  -33.792927  -27.491252   52.428550   -1.705992  -17.675453    3.849949  -24.234640    4.968911  -62.459244
  -53.207774   16.754526  -38.486143   36.010156  -10.465158  -26.954311    6.329125  -37.611418   39.725134  -42.744871  -17.218297  -31.211087  -29.217234  -37.471218  -30.442892   58.114843  -34.244787    6.129356  -32.221007   -0.740153  -71.960779  -59.925996  -33.344227  -33.783353  -27.559994   52.226216   -1.376920  -17.948640    3.597931  -24.133543    4.682694  -62.308687
  -53.312873   16.792252  -38.720393   35.782526  -10.333921  -27.010903    6.563399  -37.286647   39.765713  -42.690536  -17.334550  -31.229739  -29.195417  -37.483192  -30.425982   58.332698  -34.269010    6.332499  -32.236439   -0.679648  -72.170173  -60.190417  -33.297948  -33.773761  -27.627993   52.022661   -1.047998  -18.221533    3.345923  -24.031427    4.396467  -62.156271
  -53.418838   16.828326  -38.953949   35.553589  -10.202808  -27.066994    6.797972  -36.961695   39.803759  -42.636431  -17.450258  -31.248281  -29.173470  -37.494856  -30.409013   58.548743  -34.293377    6.535012  -32.251881   -0.620320  -72.380630  -60.453215  -33.251359  -33.764150  -27.695259   51.817909   -0.719229  -18.494124    3.093946  -23.928284    4.110231  -62.002061
  -53.525674   16.862745  -39.186802   35.323363  -10.071835  -27.122589    7.032838  -36.636570   39.839267  -42.582549  -17.565414  -31.266713  -29.151390  -37.506200  -30.391984   58.762943  -34.317889    6.736885  -32.267334   -0.562176  -72.592150  -60.714349  -33.204453  -33.754520  -27.761799   51.611983   -0.390613  -18.766410    2.842019  -23.824110    3.823989  -61.846120
